restaurant_id,name,borough,address,zipcode,cuisine,inspection_grade,inspection_score,inspection_date,latitude,longitude
50175466,DAILY BAGEL,Manhattan,"1111 1 AVENUE, Manhattan, NY 10065",10065,American,A,11.0,2025-10-29,40.760760235711,-73.961144525151
50155556,FRESH BOWL &GO,Manhattan,"3419 BROADWAY, Manhattan, NY 10031",10031,Soups/Salads/Sandwiches,N,35.0,2025-10-29,40.822547135229,-73.953293115451
50158918,SIYI TEA & INCENSE,Manhattan,"173 HESTER STREET, Manhattan, NY 10013",10013,Coffee/Tea,B,20.0,2025-10-29,40.71780299203,-73.996908435895
50142785,LAGOS TSQ,Manhattan,"727 7 AVENUE, Manhattan, NY 10019",10019,African,B,19.0,2025-10-29,40.7600520617,-73.984005317098
50157034,WONDER,Manhattan,"5 HANOVER SQUARE, Manhattan, NY 10004",10004,Other,A,10.0,2025-10-29,40.704915984854,-74.009045668727
50147080,NAYA,Manhattan,"2339 BROADWAY, Manhattan, NY 10024",10024,Middle Eastern,A,12.0,2025-10-29,40.7875643265,-73.977148196896
41046685,CREPES ON COLUMBUS,Manhattan,"990 COLUMBUS AVENUE, Manhattan, NY 10025",10025,French,A,13.0,2025-10-29,40.80099572781,-73.961594114287
40785023,SAHARA EAST,Manhattan,"184 1 AVENUE, Manhattan, NY 10009",10009,Middle Eastern,A,13.0,2025-10-29,40.729519309266,-73.983871959502
41721605,FRANKIES DOGS ON THE GO,Manhattan,"23 VANDERBILT AVENUE, Manhattan, NY 10017",10017,Hotdogs,A,5.0,2025-10-29,40.752944878702,-73.977965000844
50160423,HOLY COW,Manhattan,"23 WEST  100 STREET, Manhattan, NY 10025",10025,American,,26.0,2025-10-29,40.794450093643,-73.963407314508
50149437,TIN WONG,Manhattan,"148 HESTER STREET, Manhattan, NY 10013",10013,Chinese,A,13.0,2025-10-29,40.717490062981,-73.996075138982
50097370,PICKY BARISTA,Manhattan,"2680 BROADWAY, Manhattan, NY 10025",10025,Coffee/Tea,A,12.0,2025-10-29,40.79860451602,-73.968891379501
41453331,BAYARD HOTEL,Manhattan,"145 EAST   49 STREET, Manhattan, NY 10017",10017,American,,7.0,2025-10-29,40.755633503809,-73.97225029671
41467140,AMOR Y AMARGO / AVANT GARDEN,Manhattan,"95 AVENUE A, Manhattan, NY 10009",10009,Vegan,A,13.0,2025-10-29,40.725555871857,-73.98390539302
50176321,DREAMER'S PIZZA II,Manhattan,"2345 BROADWAY, Manhattan, NY 10024",10024,Pizza,A,13.0,2025-10-29,40.787923826688,-73.976837506379
50043434,RISE BAR,Manhattan,"859 9 AVENUE, Manhattan, NY 10019",10019,American,,26.0,2025-10-29,40.767100897914,-73.986314085955
50054273,MAJORELLE,Manhattan,"28 EAST   63 STREET, Manhattan, NY 10065",10065,French,N,19.0,2025-10-29,40.765969522515,-73.969336277115
50170988,PIZZA DAA NAPOLI,Manhattan,"109 1 AVENUE, Manhattan, NY 10003",10003,Pizza,A,12.0,2025-10-29,40.726769320686,-73.98589666698
50084280,BACK POCKET BAR,Manhattan,"462 WEST   49 STREET, Manhattan, NY 10019",10019,American,A,7.0,2025-10-29,40.76355514208,-73.991094343049
50144763,LA CASITA TAQUERIA & RESTAURANT,Manhattan,"1484 AMSTERDAM AVENUE, Manhattan, NY 10031",10031,Mexican,A,8.0,2025-10-29,40.817853508608,-73.953007392681
50170190,JIN YUN FU TEA SHOP,Manhattan,"12 WEST   29 STREET, Manhattan, NY 10001",10001,Coffee/Tea,A,7.0,2025-10-29,40.745612325102,-73.987621343826
50164572,POKE SUSHI,Manhattan,"447 BROADWAY, Manhattan, NY 10013",10013,Asian/Asian Fusion,N,22.0,2025-10-29,40.720385855315,-74.001053409379
50090701,GAI CHICKEN & RICE,Manhattan,"158 EAST   45 STREET, Manhattan, NY 10017",10017,Thai,A,10.0,2025-10-29,40.753034602556,-73.973897243235
41297135,PLANET ROSE,Manhattan,"219 AVENUE A, Manhattan, NY 10009",10009,American,A,13.0,2025-10-29,40.73002933614,-73.980642594564
50082966,VANGUARD WINE BAR,Manhattan,"252 WEST   51 STREET, Manhattan, NY 10019",10019,French,A,7.0,2025-10-29,40.762462042273,-73.984611191634
50046480,"DUNKIN',' BASKIN ROBBINS",Manhattan,"289 7 AVENUE, Manhattan, NY 10001",10001,Donuts,A,7.0,2025-10-29,40.746246879445,-73.994066849772
50106587,CARNEGIE PIZZA,Manhattan,"200 WEST   41 STREET, Manhattan, NY 10036",10036,Pizza,A,12.0,2025-10-29,40.755540151991,-73.987875764705
50160607,NOBODY TOLD ME,Manhattan,"951 AMSTERDAM AVENUE, Manhattan, NY 10025",10025,American,,8.0,2025-10-29,40.800881647688,-73.965365051979
50099812,ADORE,Manhattan,"320 EAST    6 STREET, Manhattan, NY 10003",10003,Japanese,A,13.0,2025-10-28,40.72709342647,-73.987848488752
50102018,KISSAKI OMAKASE,Manhattan,"319 BOWERY, Manhattan, NY 10003",10003,Japanese,,35.0,2025-10-28,40.725427726877,-73.992127692336
41164822,KARAOKE DUET 35,Manhattan,"5355 WEST   35 STREET, Manhattan, NY ",,Korean,A,8.0,2025-10-28,0.0,0.0
50171215,INDN SMALL PLATES AND COCKTAILS,Manhattan,"30 WEST   30 STREET, Manhattan, NY 10001",10001,Indian,A,13.0,2025-10-28,40.746509884213,-73.987826888639
50082348,NEW YORK COMEDY CLUB,Manhattan,"85 EAST    4 STREET, Manhattan, NY 10003",10003,American,A,13.0,2025-10-28,40.726385474656,-73.989887077565
50144143,JUICE ETERNITY,Manhattan,"1 EAST   28 STREET, Manhattan, NY 10016",10016,Fruits/Vegetables,A,11.0,2025-10-28,40.744580231653,-73.987051333044
40977437,LA CAVERNA,Manhattan,"122124 RIVINGTON STREET, Manhattan, NY ",,American,A,7.0,2025-10-28,0.0,0.0
50081388,MAY KAIDEE,Manhattan,"215 EAST BROADWAY, Manhattan, NY 10002",10002,Thai,A,12.0,2025-10-28,40.714278060482,-73.987414358741
50153000,EONS,Manhattan,"711 2 AVENUE, Manhattan, NY 10016",10016,Greek,N,18.0,2025-10-28,40.747487446102,-73.973921079324
50143455,BAR LOUIS / 205 CLUB,Manhattan,"205 CHRYSTIE STREET, Manhattan, NY 10002",10002,New American,N,25.0,2025-10-28,40.722224557207,-73.991745659534
50149401,SUGABOX,Manhattan,"55A BAYARD STREET, Manhattan, NY 10013",10013,Coffee/Tea,A,12.0,2025-10-28,40.715192727142,-73.997294536845
50147434,EVA'S CINCO DE MAYO,Manhattan,"113 EAST   31 STREET, Manhattan, NY 10016",10016,Mexican,A,10.0,2025-10-28,40.744884221044,-73.982013251969
50104795,LEVAIN BAKERY,Manhattan,"351 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,Bakery Products/Desserts,,,2025-10-28,40.781647067212,-73.979403436095
50018319,MCDONALD'S,Manhattan,"541 6 AVENUE, Manhattan, NY 10011",10011,Hamburgers,A,2.0,2025-10-28,40.737721748882,-73.996582742342
50003174,BOILERMAKER/ SUPERBUENO,Manhattan,"72 EAST    1 STREET, Manhattan, NY 10003",10003,American,A,13.0,2025-10-28,40.723377099773,-73.988700593011
50153078,OTI,Manhattan,"40 CLINTON STREET, Manhattan, NY 10002",10002,Eastern European,A,10.0,2025-10-28,40.71992645288,-73.98462105091
41563537,BENITO ONE,Manhattan,"174 MULBERRY STREET, Manhattan, NY 10013",10013,Italian,B,27.0,2025-10-28,40.720237601521,-73.996926360317
50162041,WINGSTOP,Manhattan,"77 LEXINGTON AVENUE, Manhattan, NY 10010",10010,Chicken,A,13.0,2025-10-28,40.741308007081,-73.983418006874
50065660,SOPHIE'S CUBAN CUISINE,Manhattan,"947 8 AVENUE, Manhattan, NY 10019",10019,Latin American,A,12.0,2025-10-28,40.76594772192,-73.983444338958
50070146,SWEETGREEN,Manhattan,"1114 6 AVENUE, Manhattan, NY 10036",10036,Salads,A,11.0,2025-10-28,40.755344761442,-73.983732132268
50095401,LIPTON,Manhattan,"33 WASHINGTON SQ W, Manhattan, NY 10011",10011,American,A,7.0,2025-10-28,40.73158450346,-73.999152078879
50117890,WING PLUS,Manhattan,"159 EAST  116 STREET, Manhattan, NY 10029",10029,Chicken,A,12.0,2025-10-28,40.798384999776,-73.941055261375
50102014,NEW MOON,Manhattan,"547 2 AVENUE, Manhattan, NY 10016",10016,Chinese,A,13.0,2025-10-28,40.742435105689,-73.977546264664
50154906,AKURA SUSHI,Manhattan,"39 EAST   31 STREET, Manhattan, NY 10016",10016,Japanese,A,12.0,2025-10-28,40.745664010259,-73.983875253939
50054344,BROADSTONE BAR & KITCHEN,Manhattan,"88 BROAD STREET, Manhattan, NY 10004",10004,American,A,7.0,2025-10-28,40.704048408527,-74.011588259152
50149980,SAIGON VIETNAMESE SANDWICH DELI,Manhattan,"369 BROOME STREET, Manhattan, NY 10013",10013,Sandwiches,A,12.0,2025-10-28,40.720119545128,-73.995919858803
40401453,JAKE'S DILEMMA,Manhattan,"430 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,American,A,13.0,2025-10-28,40.784218553109,-73.977550174885
50149505,CESAR,Manhattan,"333 HUDSON STREET, Manhattan, NY 10013",10013,Seafood,A,12.0,2025-10-28,40.727022468914,-74.007378210775
50067461,REPUBLICA,Manhattan,"160 DYCKMAN STREET, Manhattan, NY 10040",10040,Latin American,A,3.0,2025-10-28,40.863706657199,-73.92611265317
41618541,POLANCO,Manhattan,"474 COLUMBUS AVENUE, Manhattan, NY 10024",10024,Jewish/Kosher,,,2025-10-28,40.784341260411,-73.97374770288
50010395,MCDONALD'S,Manhattan,"208 DYCKMAN STREET, Manhattan, NY 10040",10040,Hamburgers,A,10.0,2025-10-27,40.86502192015,-73.926953584661
50122872,DOMINO'S PIZZA #3692,Manhattan,"1993 3 AVENUE, Manhattan, NY 10029",10029,Pizza,A,3.0,2025-10-27,40.793799522071,-73.943034860812
50004276,OCABANON,Manhattan,"245 WEST   29 STREET, Manhattan, NY 10001",10001,French,A,13.0,2025-10-27,40.748409759431,-73.994221847262
50154402,ROXY DELICATESSAN,Manhattan,"834 7 AVENUE, Manhattan, NY 10019",10019,American,,26.0,2025-10-27,40.76333169249,-73.981632821153
50177707,JOYBITE TANGHULU,Manhattan,"201 WEST   54 STREET, Manhattan, NY 10019",10019,Other,N,203.0,2025-10-27,40.763661055879,-73.981585801021
41318159,JUNIOR'S SEAFOOD,Manhattan,"700 WEST  180 STREET, Manhattan, NY 10033",10033,Seafood,A,12.0,2025-10-27,40.849596840283,-73.936737244687
50055231,BOCADITO BISTRO,Manhattan,"4863 BROADWAY, Manhattan, NY 10034",10034,Eastern European,A,9.0,2025-10-27,40.866779229021,-73.923777202722
50118644,EMPEROR DUMPLING,Manhattan,"818 6 AVENUE, Manhattan, NY 10001",10001,Chinese,A,10.0,2025-10-27,40.746208202764,-73.990378485822
50113960,JOE & THE JUICE,Manhattan,"1165 BROADWAY, Manhattan, NY 10001",10001,Coffee/Tea,A,3.0,2025-10-27,40.74471218949,-73.989061458322
41453954,CHIPOTLE MEXICAN GRILL,Manhattan,"149 8 AVENUE, Manhattan, NY 10011",10011,Tex-Mex,,,2025-10-27,40.741907559667,-74.000963532564
50073301,DEBUTEA,Manhattan,"217 THOMPSON STREET, Manhattan, NY 10012",10012,Coffee/Tea,A,12.0,2025-10-27,40.729023637544,-73.999173759804
41572079,MI RANCHITO MEXICAN RESTAURANT,Manhattan,"1468 ST NICHOLAS AVENUE, Manhattan, NY 10033",10033,Mexican,A,13.0,2025-10-27,40.85081316333,-73.932622590582
50008323,VIA CAROTA,Manhattan,"51 GROVE STREET, Manhattan, NY 10014",10014,Italian,A,8.0,2025-10-27,40.732995255206,-74.003727323975
50088643,EMPANADAS MONUMENTAL,Manhattan,"1344 AMSTERDAM AVENUE, Manhattan, NY 10027",10027,Latin American,A,13.0,2025-10-27,40.813693679323,-73.956044962351
40859971,HONG CHEONG,Manhattan,"2393 FREDERICK DOUGLAS BOULEVARD, Manhattan, NY 10027",10027,Chinese,A,13.0,2025-10-27,40.812381771647,-73.949561264071
50159891,SUBWAY,Manhattan,"175 WEST   26 STREET, Manhattan, NY 10001",10001,Sandwiches,A,2.0,2025-10-27,40.745621034571,-73.993352335973
40569633,BOCCA DI BACCO,Manhattan,"635 NINTH AVENUE, Manhattan, NY 10036",10036,Italian,A,12.0,2025-10-27,40.760148919682,-73.991387188228
40680918,ELI'S TABLE,Manhattan,"1411 3 AVENUE, Manhattan, NY 10028",10028,American,A,12.0,2025-10-25,40.775050600247,-73.956716854307
50115825,The Parlour Room,Manhattan,"70 WEST   36 STREET, Manhattan, NY 10018",10018,American,A,12.0,2025-10-25,40.750736616924,-73.986072034139
40581692,MAZ MEZCAL,Manhattan,"316 EAST   86 STREET, Manhattan, NY 10028",10028,Mexican,A,13.0,2025-10-25,40.777595486801,-73.951122253185
50167636,CHUBBY SKEWERS,Manhattan,"252 WEST   37 STREET, Manhattan, NY 10018",10018,Chinese,A,12.0,2025-10-25,40.753506550828,-73.990727536203
50150894,SUSHI MASU,Manhattan,"286 COLUMBUS AVENUE, Manhattan, NY 10023",10023,Other,A,12.0,2025-10-25,40.778355868701,-73.978111820544
50128120,LINCOLN RISTORANTE,Manhattan,"142 WEST   65 STREET, Manhattan, NY 10023",10023,Italian,A,11.0,2025-10-25,40.773550700815,-73.983474935628
50115746,2 SISTERS 4 BROTHERS RESTAURANT AND LOUNGE,Manhattan,"355 EAST  116 STREET, Manhattan, NY 10029",10029,Soul Food,N,33.0,2025-10-24,40.796452989576,-73.936459277756
50097136,TEDDYS F&B,Manhattan,"2171 2 AVENUE, Manhattan, NY 10029",10029,American,A,9.0,2025-10-24,40.794160210061,-73.939859971808
50123054,BLANK STREET COFFEE,Manhattan,"500 LEXINGTON AVENUE, Manhattan, NY 10017",10017,Coffee/Tea,A,13.0,2025-10-24,40.754711600527,-73.973676408159
50044252,OPEN MARKET,Manhattan,"15 WILLIAM STREET, Manhattan, NY 10005",10005,American,,45.0,2025-10-24,40.705201361926,-74.009997887352
40987470,GROTTA AZZURRA,Manhattan,"177 MULBERRY STREET, Manhattan, NY 10013",10013,Italian,A,10.0,2025-10-24,40.720322689023,-73.996915533689
50163211,MEXITERRANEAN GRILL,Manhattan,"1365 1 AVENUE, Manhattan, NY 10021",10021,Mexican,A,7.0,2025-10-24,40.768624625234,-73.955406937594
41529148,VINCENT'S,Manhattan,"119 MOTT STREET, Manhattan, NY 10013",10013,Italian,,17.0,2025-10-24,40.717706933005,-73.997215071137
50016740,JIMBO'S HAMBURGERS,Manhattan,"703 LENOX AVENUE, Manhattan, NY 10039",10039,Hamburgers,A,11.0,2025-10-24,40.82058735969,-73.936125424713
41648313,DUNKIN,Manhattan,"411 EAST   70 STREET, Manhattan, NY 10021",10021,Donuts,Z,21.0,2025-10-24,40.766283748722,-73.956451819069
50001255,THE MILLING ROOM,Manhattan,"446 COLUMBUS AVENUE, Manhattan, NY 10024",10024,New American,,29.0,2025-10-24,40.783523458117,-73.974340230659
50137981,CENTRAL PARK BOATHOUSE CAFE,Manhattan,"0 E 72ND ST, Manhattan, NY ",,Continental,A,9.0,2025-10-24,0.0,0.0
50136554,SUN HONG WONG SEAFOOD RESTAURANT,Manhattan,"100 BOWERY, Manhattan, NY 10013",10013,Chinese,A,13.0,2025-10-24,40.717709611528,-73.995209344973
50089206,DUNKIN,Manhattan,"712 3 AVENUE, Manhattan, NY 10017",10017,Coffee/Tea,A,10.0,2025-10-24,40.752430604861,-73.97324419596
40424933,CREATIVE CAKES,Manhattan,"400 EAST   74 STREET, Manhattan, NY 10021",10021,American,A,5.0,2025-10-24,40.76896470072,-73.954706328565
50138449,KINZAN OMAKASE,Manhattan,"10 DOWNING STREET, Manhattan, NY 10014",10014,Japanese,A,10.0,2025-10-23,40.729589027438,-74.002825116086
50160908,DRIP DROP CAFE,Manhattan,"98 THOMPSON STREET, Manhattan, NY 10012",10012,Coffee/Tea,A,7.0,2025-10-23,40.725392294369,-74.002179134411
50103878,SUGARFISH BY SUSHI NOZAWA,Manhattan,"1740 BROADWAY, Manhattan, NY 10019",10019,Japanese,A,13.0,2025-10-23,40.765091155007,-73.982094413718
50109770,BURGER MAN,Manhattan,"740 7 AVENUE, Manhattan, NY 10019",10019,American,A,13.0,2025-10-23,40.760362191557,-73.983806706639
50160568,AUDACE,Manhattan,"365 PARK AVENUE SOUTH, Manhattan, NY 10016",10016,Italian,A,13.0,2025-10-23,40.742211235007,-73.984872108572
50159348,ALL'ANTICO VINAIO,Manhattan,"1450 BROADWAY, Manhattan, NY 10018",10018,Italian,A,13.0,2025-10-23,40.754919701351,-73.98665949548
50166853,MADRAS DOSA CO,Manhattan,"30 ROCKEFELLER PLAZA, Manhattan, NY 10112",10112,Indian,Z,18.0,2025-10-23,40.758747437799,-73.978692223615
41600154,STARBUCKS COFFEE,Manhattan,"122 GREENWICH AVENUE, Manhattan, NY 10011",10011,Coffee/Tea,A,10.0,2025-10-23,40.738954171049,-74.002515177206
50066830,BLUE RIBBON SUSHI BAR,Manhattan,"30 ROCKEFELLER PLAZA, Manhattan, NY 10112",10112,Japanese,A,7.0,2025-10-23,40.758747437799,-73.978692223615
50006741,GRACE CAFE,Manhattan,"572 8 AVENUE, Manhattan, NY 10018",10018,American,A,12.0,2025-10-23,40.754821353032,-73.991532257266
50164766,MADHAPPY,Manhattan,"207 MULBERRY STREET, Manhattan, NY 10012",10012,Coffee/Tea,A,7.0,2025-10-23,40.721692312327,-73.996381539727
40901527,THE KATI ROLL COMPANY,Manhattan,"99 MAC DOUGAL STREET, Manhattan, NY 10012",10012,Indian,A,2.0,2025-10-23,40.72949573651,-74.00092005567
50119402,POSTER HOUSE CAFE,Manhattan,"119 WEST   23 STREET, Manhattan, NY 10011",10011,Coffee/Tea,A,10.0,2025-10-23,40.743241339319,-73.993590755708
50149595,JOHN DEVOY'S BAR & KITCHEN,Manhattan,"377 PARK AVENUE SOUTH, Manhattan, NY 10016",10016,American,A,11.0,2025-10-23,40.742447261621,-73.984698834025
50121731,BAKE CULTURE,Manhattan,"22 SAINT MARKS PLACE, Manhattan, NY 10003",10003,Asian/Asian Fusion,A,12.0,2025-10-23,40.729003867322,-73.988667162928
50004144,ONE STAR,Manhattan,"147 WEST   24 STREET, Manhattan, NY 10011",10011,American,A,10.0,2025-10-23,40.744138881013,-73.993670063896
50089431,AIME LEON DORE SOHO,Manhattan,"214 MULBERRY STREET, Manhattan, NY 10012",10012,Coffee/Tea,,9.0,2025-10-23,40.722153426537,-73.996175877837
50077692,ALOFT HARLEM,Manhattan,"2296 FREDERICK DOUGLASS BOULEVARD, Manhattan, NY ",,American,A,7.0,2025-10-23,0.0,0.0
50106148,QUATORZE,Manhattan,"1578 1 AVENUE, Manhattan, NY 10028",10028,French,A,13.0,2025-10-23,40.77437591486,-73.951182393452
50158191,LA RUBIA RESTAURANT,Manhattan,"3864 BROADWAY, Manhattan, NY 10032",10032,Spanish,,,2025-10-23,40.836738236959,-73.942903991976
50088413,VAN LEEUWEN ICE CREAM,Manhattan,"45 SPRING STREET, Manhattan, NY 10012",10012,Frozen Desserts,A,8.0,2025-10-23,40.721876201768,-73.996078487327
50000038,BARAWINE,Manhattan,"27 WEST  120 STREET, Manhattan, NY 10027",10027,New American,A,7.0,2025-10-23,40.804121540946,-73.946706746255
50130194,EL CHURRO,Manhattan,"175 EAST HOUSTON STREET, Manhattan, NY 10002",10002,Coffee/Tea,A,12.0,2025-10-23,40.722803399658,-73.988264159225
50116552,CRAFT & CARRY,Manhattan,"751 9 AVENUE, Manhattan, NY 10019",10019,Irish,A,4.0,2025-10-23,40.763851364152,-73.988690090058
50111612,ME CHICKEN RICE,Manhattan,"120 WEST    3 STREET, Manhattan, NY 10012",10012,Thai,B,15.0,2025-10-23,40.73057443212,-74.00045101501
50118836,CAFE LYRIA,Manhattan,"166 CROSBY STREET, Manhattan, NY 10012",10012,Coffee/Tea,A,5.0,2025-10-23,40.725850595158,-73.995309777661
50138739,AMPLE HILLS CREAMERY,Manhattan,"520 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,Frozen Desserts,A,12.0,2025-10-22,40.787102857109,-73.975447482846
50144630,WINGSTOP,Manhattan,"3440 BROADWAY, Manhattan, NY 10031",10031,Chicken,A,12.0,2025-10-22,40.823224733418,-73.952432705059
50119568,PEE DEE STEAK HOUSE II,Manhattan,"50 WEST  125 STREET, Manhattan, NY 10027",10027,Steakhouse,A,12.0,2025-10-22,40.807199937631,-73.944161219354
50175438,326 FRESH STOP,Manhattan,"326 AUDUBON AVENUE, Manhattan, NY 10033",10033,"Juice, Smoothies, Fruit Salads",N,24.0,2025-10-22,40.848954720066,-73.932183503115
41532612,LUNA ROSSA,Manhattan,"347 EAST   85 STREET, Manhattan, NY 10028",10028,Italian,A,12.0,2025-10-22,40.776717156368,-73.95110123659
41718710,BCD TOFU HOUSE,Manhattan,"5 WEST   32 STREET, Manhattan, NY 10001",10001,Korean,A,9.0,2025-10-22,40.747357803731,-73.985971690345
50110734,CHELSEA TABLE AND STAGE,Manhattan,"152 WEST   26 STREET, Manhattan, NY 10001",10001,American,B,27.0,2025-10-22,40.745415150625,-73.992904849656
50137574,BRUNCH,Manhattan,"2210 BROADWAY, Manhattan, NY 10024",10024,American,A,13.0,2025-10-22,40.783541084497,-73.98018643527
50167393,KELLY'S SPORTS BAR,Manhattan,"1154 2 AVENUE, Manhattan, NY 10065",10065,Irish,,0.0,2025-10-22,40.761658562652,-73.963555352678
50004412,BONDURANTS,Manhattan,"303 EAST   85 STREET, Manhattan, NY 10028",10028,American,A,13.0,2025-10-22,40.777030372745,-73.951844799088
50000113,TU CACHAPA,Manhattan,"4195 BROADWAY, Manhattan, NY 10033",10033,Spanish,B,17.0,2025-10-22,40.848167402821,-73.937779592363
50141475,THE WOLFE,Manhattan,"425 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,German,A,12.0,2025-10-22,40.784048398195,-73.977651341293
40936610,JACK DEMSEY'S PUB,Manhattan,"36 WEST   33 STREET, Manhattan, NY 10001",10001,Irish,A,13.0,2025-10-22,40.748387159231,-73.986556145104
50178121,DUANE PARK PATISSERIE,Manhattan,"179 DUANE STREET, Manhattan, NY 10013",10013,Bakery Products/Desserts,N,13.0,2025-10-22,40.717399104808,-74.01013680549
40823209,COMIC STRIP LIVE,Manhattan,"1568 2 AVENUE, Manhattan, NY 10028",10028,American,B,22.0,2025-10-22,40.774887564705,-73.953904357192
50040532,INTERNATIONAL HOUSE DINING,Manhattan,"500 RIVERSIDE DRIVE, Manhattan, NY 10027",10027,American,A,11.0,2025-10-22,40.814549575644,-73.962474984377
50050022,ESSEX TAQUERIA,Manhattan,"123 ESSEX STREET, Manhattan, NY 10002",10002,Mexican,A,5.0,2025-10-22,40.719504132339,-73.98772000713
50052785,BRAVO PIZZA,Manhattan,"360 7 AVENUE, Manhattan, NY 10001",10001,Italian,A,12.0,2025-10-22,40.748373980278,-73.992536406355
50164764,BABY BRASA,Manhattan,"750 8 AVENUE, Manhattan, NY 10036",10036,Other,A,9.0,2025-10-21,40.759871379059,-73.987849705278
50170696,THAI EATS,Manhattan,"750 8 AVENUE, Manhattan, NY 10036",10036,Thai,N,26.0,2025-10-21,40.759871379059,-73.987849705278
50000249,TAMASHII RAMEN,Manhattan,"2905 BROADWAY, Manhattan, NY 10025",10025,Japanese,A,12.0,2025-10-21,40.806283250562,-73.965167169426
50089311,POKE,Manhattan,"343 EAST   85 STREET, Manhattan, NY 10028",10028,Japanese,,43.0,2025-10-21,40.776744633111,-73.951169818342
50094762,ZHONG ZHONG NOODLES,Manhattan,"568 MAIN STREET, Manhattan, NY 10044",10044,Chinese,,,2025-10-21,40.762550724301,-73.949386164327
50137090,HYDERABADI ZAIQA,Manhattan,"366 WEST   52 STREET, Manhattan, NY 10019",10019,Indian,B,22.0,2025-10-21,40.764400167465,-73.987274892324
40402428,DOWN TOWN ASSOCIATION,Manhattan,"60 PINE STREET, Manhattan, NY 10005",10005,American,N,26.0,2025-10-21,40.706516245366,-74.008259601503
50062800,BARDOLINO PIZZA,Manhattan,"1505 LEXINGTON AVENUE, Manhattan, NY 10029",10029,Pizza,A,13.0,2025-10-21,40.786669299016,-73.950324719525
41496506,WHITMAN'S,Manhattan,"406 EAST    9 STREET, Manhattan, NY 10009",10009,American,B,18.0,2025-10-21,40.727935641518,-73.984319733371
50075461,POPEYES,Manhattan,"2300 ADAM CLAYTON POWELL JR BOULEVARD, Manhattan, NY ",,Chicken,A,13.0,2025-10-21,0.0,0.0
