borough,block,lot,bbl,address,zipcode,latitude,longitude,landuse,lotarea,bldgarea,comarea,retailarea,officearea,resarea,numfloors,unitsres,unitstotal,yearbuilt,commercial_area_proxy,has_commercial_space
MN,1460,39,1014600039.0,420 EAST 66 STREET,10065.0,40.7633705,-73.9578943,3.0,5020.0,19370.0,0.0,0.0,0.0,19370.0,5.0,40.0,40.0,1910.0,0.0,0
MN,1460,32,1014600032.0,436 EAST 66 STREET,10065.0,40.7631123,-73.9572736,2.0,2694.0,8910.0,0.0,0.0,0.0,8910.0,5.0,10.0,10.0,1910.0,0.0,0
MN,1460,1,1014600001.0,1206 1 AVENUE,10065.0,40.7634147,-73.9587715,3.0,11045.0,139000.0,11000.0,11000.0,0.0,128000.0,16.0,147.0,148.0,1962.0,11000.0,1
MN,1460,11,1014600011.0,417 EAST 65 STREET,10065.0,40.763129,-73.9580966,2.0,3774.0,15600.0,0.0,0.0,0.0,15600.0,6.0,30.0,30.0,1910.0,0.0,0
MN,1460,47,1014600047.0,400 EAST 66 STREET,10065.0,40.7636699,-73.9586017,4.0,10050.0,140122.0,10122.0,522.0,9600.0,130000.0,23.0,127.0,129.0,1999.0,10122.0,1
MN,1186,91,1011860091.0,316 WEST 79 STREET,10024.0,40.7845278,-73.9823384,3.0,6641.0,58266.0,0.0,0.0,0.0,58266.0,12.0,25.0,25.0,1910.0,0.0,0
MN,1186,87,1011860087.0,310 WEST 79 STREET,10024.0,40.7844427,-73.9821326,3.0,6641.0,58266.0,0.0,0.0,0.0,58266.0,12.0,34.0,34.0,1910.0,0.0,0
MN,1186,52,1011860052.0,60 RIVERSIDE DRIVE,10024.0,40.7843989,-73.9828007,3.0,12450.0,185041.0,10000.0,0.0,2000.0,175041.0,21.0,151.0,152.0,1965.0,10000.0,1
MN,1244,24,1012440024.0,320 WEST 80 STREET,10024.0,40.7851809,-73.9816197,1.0,1737.0,6565.0,0.0,0.0,0.0,6565.0,5.0,2.0,2.0,1899.0,0.0,0
MN,1244,26,1012440026.0,326 WEST 80 STREET,10024.0,40.7853484,-73.9817966,1.0,1665.0,6923.0,0.0,0.0,0.0,6923.0,5.0,1.0,1.0,1899.0,0.0,0
MN,1244,33,1012440033.0,80 RIVERSIDE DRIVE,10024.0,40.7856064,-73.9817098,5.0,1575.0,25639.0,,,,,17.0,0.0,1.0,1927.0,,0
MN,1228,13,1012280013.0,2242 BROADWAY,10024.0,40.7845821,-73.9790343,4.0,4825.0,45640.0,4970.0,4500.0,470.0,40670.0,10.0,41.0,49.0,1905.0,4970.0,1
MN,1229,6,1012290006.0,265 WEST 81 STREET,10024.0,40.7855923,-73.9794168,3.0,5700.0,41137.0,0.0,0.0,0.0,41137.0,9.0,36.0,36.0,1900.0,0.0,0
MN,1228,5,1012280005.0,251 WEST 80 STREET,10024.0,40.7849501,-73.980002,8.0,3585.0,12729.0,12729.0,0.0,0.0,0.0,3.0,0.0,0.0,1910.0,12729.0,1
MN,1227,54,1012270054.0,2231 BROADWAY,10024.0,40.7844972,-73.9800093,5.0,10325.0,47292.0,47292.0,47292.0,0.0,0.0,5.0,0.0,24.0,1899.0,47292.0,1
MN,1228,8,1012280008.0,2241 BROADWAY,10024.0,40.7849034,-73.9797023,4.0,13125.0,40483.0,40483.0,21250.0,19233.0,0.0,5.0,0.0,3.0,1900.0,40483.0,1
MN,1186,84,1011860084.0,302 WEST 79 STREET,10024.0,40.7843493,-73.9819232,3.0,7303.0,41800.0,0.0,0.0,0.0,41800.0,8.0,45.0,45.0,1905.0,0.0,0
MN,1228,61,1012280061.0,424 WEST END AVENUE,10024.0,40.785274,-73.9799766,3.0,19075.0,288631.0,24955.0,6750.0,0.0,263676.0,22.0,230.0,235.0,1982.0,24955.0,1
MN,1227,13,1012270013.0,2220 BROADWAY,10024.0,40.783918,-73.9794245,5.0,10275.0,20108.0,20108.0,20108.0,0.0,0.0,2.0,0.0,1.0,1932.0,20108.0,1
MN,1170,120,1011700120.0,225 WEST 78 STREET,10024.0,40.7831083,-73.9797606,1.0,1941.0,7102.0,0.0,0.0,0.0,5840.0,5.0,1.0,1.0,1900.0,0.0,0
MN,1227,40,1012270040.0,208 WEST 80 STREET,10024.0,40.7839535,-73.9787168,4.0,2554.0,9660.0,750.0,0.0,750.0,8910.0,5.0,20.0,22.0,1910.0,750.0,1
MN,1229,47,1012290047.0,2272 BROADWAY,10024.0,40.7854027,-73.9783335,4.0,2337.0,7625.0,2000.0,2000.0,0.0,5625.0,5.0,12.0,13.0,1910.0,2000.0,1
MN,1229,41,1012290041.0,212 WEST 82 STREET,10024.0,40.7852516,-73.9778605,2.0,2758.0,12015.0,0.0,0.0,0.0,12015.0,5.0,20.0,20.0,1900.0,0.0,0
MN,1229,45,1012290045.0,2276 BROADWAY,10024.0,40.7855289,-73.9782432,4.0,2525.0,11840.0,2000.0,2000.0,0.0,9840.0,5.0,16.0,17.0,1910.0,2000.0,1
MN,1170,23,1011700023.0,215 WEST 78 STREET,10024.0,40.7829628,-73.9794104,3.0,8377.0,62403.0,0.0,0.0,0.0,62403.0,9.0,40.0,40.0,1926.0,0.0,0
MN,1244,1,1012440001.0,70 RIVERSIDE DRIVE,10024.0,40.7850136,-73.9820386,3.0,15850.0,92976.0,11778.0,0.0,0.0,81198.0,6.0,56.0,57.0,1951.0,11778.0,1
MN,1229,39,1012290039.0,208 WEST 82 STREET,10024.0,40.7851802,-73.9776908,3.0,2554.0,10370.0,0.0,0.0,0.0,10370.0,5.0,20.0,20.0,1910.0,0.0,0
MN,1229,54,1012290054.0,2273 BROADWAY,10024.0,40.7858091,-73.9791531,3.0,14483.0,80441.0,5115.0,5115.0,0.0,75326.0,7.0,37.0,40.0,1910.0,5115.0,1
MN,1244,72,1012440072.0,441 WEST END AVENUE,10024.0,40.7861139,-73.9802797,3.0,20433.0,244040.0,19790.0,0.0,15790.0,224250.0,15.0,87.0,103.0,1926.0,19790.0,1
MN,1228,1,1012280001.0,420 WEST END AVENUE,10024.0,40.7850544,-73.9802511,4.0,7717.0,85942.0,2000.0,0.0,2000.0,83942.0,13.0,38.0,40.0,1916.0,2000.0,1
MN,1229,46,1012290046.0,2274 BROADWAY,10024.0,40.7854658,-73.9782902,4.0,2333.0,9160.0,1830.0,1830.0,0.0,7330.0,5.0,14.0,15.0,1900.0,1830.0,1
MN,1227,59,1012270059.0,250 WEST 80 STREET,10024.0,40.7845769,-73.9802404,6.0,3180.0,6846.0,6846.0,0.0,0.0,0.0,3.0,0.0,2.0,1910.0,6846.0,1
MN,1170,12,1011700012.0,2200 BROADWAY,10024.0,40.783317,-73.9798616,4.0,20225.0,202586.0,8597.0,8597.0,0.0,193989.0,13.0,99.0,114.0,1905.0,8597.0,1
MN,1227,39,1012270039.0,206 WEST 80 STREET,10024.0,40.7839206,-73.9786373,4.0,2554.0,9660.0,1000.0,1000.0,0.0,8660.0,5.0,10.0,11.0,1910.0,1000.0,1
MN,1227,29,1012270029.0,400 AMSTERDAM AVENUE,10024.0,40.7835116,-73.9784605,5.0,10216.0,111270.0,6000.0,6000.0,0.0,0.0,12.0,0.0,1.0,1904.0,6000.0,1
MN,1170,21,1011700021.0,223 WEST 78 STREET,10024.0,40.7830836,-73.9796992,2.0,2043.0,3449.0,0.0,0.0,0.0,3449.0,3.0,8.0,8.0,1910.0,0.0,0
MN,1229,44,1012290044.0,228 WEST 82 STREET,10024.0,40.7853615,-73.9781205,4.0,1703.0,3080.0,700.0,700.0,0.0,2380.0,3.0,3.0,4.0,1900.0,700.0,1
MN,1229,37,1012290037.0,202 WEST 82 STREET,10024.0,40.7851253,-73.9775609,3.0,5823.0,22940.0,0.0,0.0,0.0,22940.0,5.0,30.0,30.0,1920.0,0.0,0
MN,1244,90,1012440090.0,98 RIVERSIDE DRIVE,10024.0,40.7865504,-73.9809007,4.0,14250.0,198375.0,6600.0,0.0,6600.0,191775.0,16.0,133.0,136.0,1929.0,6600.0,1
MN,1170,122,1011700122.0,219 WEST 78 STREET,10024.0,40.7830287,-73.9795692,2.0,2043.0,4692.0,0.0,0.0,0.0,4692.0,3.0,7.0,7.0,1910.0,0.0,0
MN,1228,25,1012280025.0,211 WEST 80 STREET,10024.0,40.7843323,-73.9784386,4.0,2554.0,11445.0,1500.0,1500.0,0.0,9945.0,5.0,20.0,21.0,1910.0,1500.0,1
MN,1170,27,1011700027.0,209 WEST 78 STREET,10024.0,40.7828942,-73.9792479,1.0,2043.0,8000.0,0.0,0.0,0.0,6400.0,4.0,2.0,2.0,1901.0,0.0,0
MN,1228,27,1012280027.0,207 WEST 80 STREET,10024.0,40.7842636,-73.9782833,4.0,2554.0,11445.0,1500.0,1500.0,0.0,9945.0,5.0,18.0,19.0,1910.0,1500.0,1
MN,1229,40,1012290040.0,210 WEST 82 STREET,10024.0,40.7852159,-73.9777739,4.0,2758.0,11290.0,2370.0,800.0,1570.0,8920.0,5.0,6.0,9.0,1900.0,2370.0,1
MN,1229,61,1012290061.0,450 WEST END AVENUE,10024.0,40.7859711,-73.979572,3.0,10216.0,150285.0,0.0,0.0,0.0,150285.0,19.0,56.0,56.0,1931.0,0.0,0
MN,1229,43,1012290043.0,224 WEST 82 STREET,10024.0,40.7853285,-73.9780411,4.0,3405.0,14400.0,3000.0,3000.0,0.0,11400.0,4.0,12.0,13.0,1910.0,3000.0,1
MN,1228,22,1012280022.0,217 WEST 80 STREET,10024.0,40.7844311,-73.9786769,4.0,2554.0,6900.0,4600.0,2300.0,2300.0,2300.0,3.0,2.0,4.0,1900.0,4600.0,1
MN,1227,38,1012270038.0,204 WEST 80 STREET,10024.0,40.7838876,-73.9785579,2.0,2554.0,9660.0,1000.0,1000.0,0.0,8660.0,5.0,10.0,11.0,1910.0,1000.0,1
MN,1229,42,1012290042.0,214 WEST 82 STREET,10024.0,40.7852873,-73.9779436,2.0,2758.0,12015.0,0.0,0.0,0.0,12015.0,5.0,20.0,20.0,1900.0,0.0,0
MN,1228,39,1012280039.0,204 WEST 81 STREET,10024.0,40.7845463,-73.9781533,3.0,3831.0,15735.0,0.0,0.0,0.0,15735.0,5.0,20.0,20.0,1920.0,0.0,0
MN,1170,28,1011700028.0,207 WEST 78 STREET,10024.0,40.7828695,-73.9791865,8.0,1941.0,4937.0,2733.0,0.0,0.0,2204.0,4.0,2.0,3.0,1901.0,2733.0,1
MN,1228,37,1012280037.0,202 WEST 81 STREET,10024.0,40.7844969,-73.9780377,3.0,3831.0,15735.0,0.0,0.0,0.0,15735.0,5.0,25.0,25.0,1920.0,0.0,0
MN,1228,28,1012280028.0,205 WEST 80 STREET,10024.0,40.7842307,-73.9782039,4.0,2554.0,11445.0,1500.0,1500.0,0.0,9945.0,5.0,19.0,20.0,1910.0,1500.0,1
MN,1186,59,1011860059.0,321 WEST 78 STREET,10024.0,40.7842286,-73.982418,3.0,13400.0,95992.0,0.0,0.0,0.0,95992.0,9.0,56.0,56.0,1925.0,0.0,0
MN,1228,26,1012280026.0,209 WEST 80 STREET,10024.0,40.7842966,-73.9783592,4.0,2554.0,11445.0,1500.0,1500.0,0.0,9945.0,5.0,20.0,21.0,1910.0,1500.0,1
MN,1228,24,1012280024.0,213 WEST 80 STREET,10024.0,40.7843652,-73.978518,2.0,2554.0,9925.0,500.0,500.0,0.0,9425.0,5.0,9.0,10.0,1910.0,500.0,1
MN,1227,1,1012270001.0,400 WEST END AVENUE,10024.0,40.7844342,-73.9806521,3.0,12770.0,190359.0,1800.0,0.0,1800.0,188559.0,20.0,91.0,95.0,1931.0,1800.0,1
MN,1227,37,1012270037.0,202 WEST 80 STREET,10024.0,40.7838547,-73.9784785,4.0,2554.0,9660.0,600.0,600.0,0.0,9060.0,5.0,10.0,11.0,1910.0,600.0,1
MN,1227,41,1012270041.0,210 WEST 80 STREET,10024.0,40.7839865,-73.9787962,4.0,2554.0,9660.0,1500.0,1500.0,0.0,8160.0,5.0,19.0,21.0,1910.0,1500.0,1
MN,1227,42,1012270042.0,212 WEST 80 STREET,10024.0,40.7840222,-73.9788756,4.0,2554.0,9660.0,2000.0,2000.0,0.0,7660.0,5.0,15.0,17.0,1910.0,2000.0,1
MN,1227,43,1012270043.0,214 WEST 80 STREET,10024.0,40.7840689,-73.9789912,10.0,4920.0,28186.0,28186.0,0.0,0.0,0.0,6.0,0.0,1.0,1940.0,28186.0,1
MN,1227,49,1012270049.0,2228 BROADWAY,10024.0,40.7841732,-73.9792331,4.0,10243.0,143374.0,22231.0,22231.0,0.0,121143.0,19.0,72.0,74.0,2016.0,22231.0,1
MN,1244,19,1012440019.0,411 WEST END AVENUE,10024.0,40.7849668,-73.9811142,3.0,10216.0,147289.0,0.0,0.0,0.0,147289.0,20.0,104.0,104.0,1936.0,0.0,0
MN,1227,61,1012270061.0,412 WEST END AVENUE,10024.0,40.7847388,-73.9804245,3.0,7500.0,49840.0,0.0,0.0,0.0,49840.0,8.0,40.0,40.0,1900.0,0.0,0
MN,1229,1,1012290001.0,440 WEST END AVENUE,10024.0,40.7856994,-73.9797129,3.0,13017.0,162075.0,1700.0,0.0,1700.0,160375.0,15.0,96.0,99.0,1928.0,1700.0,1
MN,1244,56,1012440056.0,318 WEST 81 STREET,10024.0,40.7858753,-73.9812006,1.0,1699.0,7300.0,0.0,0.0,0.0,7300.0,5.5,1.0,1.0,1897.0,0.0,0
MN,1229,49,1012290049.0,2270 BROADWAY,10024.0,40.7853423,-73.9783769,4.0,2350.0,9350.0,2000.0,2000.0,0.0,7350.0,5.0,12.0,14.0,1900.0,2000.0,1
MN,1722,24,1017220024.0,27 WEST 124 STREET,10027.0,40.8064321,-73.9438155,11.0,3784.0,0.0,,,,,,0.0,0.0,0.0,,0
MN,769,46,1007690046.0,212 WEST 20 STREET,10011.0,40.7423809,-73.9978961,2.0,2089.0,7950.0,0.0,0.0,0.0,7950.0,6.0,12.0,12.0,1938.0,0.0,0
MN,769,50,1007690050.0,220 WEST 20 STREET,10011.0,40.7425099,-73.9982137,2.0,2154.0,8020.0,0.0,0.0,0.0,8020.0,5.0,13.0,13.0,1920.0,0.0,0
MN,769,64,1007690064.0,248 WEST 20 STREET,10011.0,40.7429792,-73.9992999,2.0,2000.0,7789.0,0.0,0.0,0.0,7789.0,5.0,13.0,13.0,1901.0,0.0,0
MN,769,68,1007690068.0,194 8 AVENUE,10011.0,40.7431329,-73.9996572,4.0,2500.0,5640.0,2320.0,2320.0,0.0,3320.0,3.0,5.0,6.0,1920.0,2320.0,1
MN,796,67,1007960067.0,150 WEST 21 STREET,10011.0,40.7423561,-73.9960556,3.0,9298.0,48249.0,0.0,0.0,0.0,48249.0,6.0,61.0,61.0,1950.0,0.0,0
MN,770,29,1007700029.0,219 WEST 20 STREET,10011.0,40.7427926,-73.9978564,2.0,1988.0,7805.0,0.0,0.0,0.0,7805.0,5.0,20.0,20.0,1901.0,0.0,0
MN,768,81,1007680081.0,174 8 AVENUE,10011.0,40.7425593,-74.0000938,5.0,2107.0,4200.0,4200.0,4200.0,0.0,0.0,2.0,0.0,1.0,1910.0,4200.0,1
MN,768,77,1007680077.0,274 WEST 19 STREET,10011.0,40.7423754,-73.9998737,3.0,5040.0,22506.0,0.0,0.0,0.0,22506.0,6.0,25.0,25.0,1920.0,0.0,0
MN,770,20,1007700020.0,237 WEST 20 STREET,10011.0,40.7430533,-73.9984879,2.0,1732.0,7530.0,0.0,0.0,0.0,7530.0,5.0,15.0,15.0,1901.0,0.0,0
MN,770,34,1007700034.0,207 WEST 20 STREET,10011.0,40.7426306,-73.9974558,2.0,2060.0,5096.0,0.0,0.0,0.0,5096.0,3.0,10.0,10.0,1900.0,0.0,0
MN,769,20,1007690020.0,233 WEST 19 STREET,10011.0,40.7424083,-73.9986828,4.0,2375.0,9460.0,750.0,750.0,0.0,8710.0,5.0,18.0,19.0,1901.0,750.0,1
MN,769,51,1007690051.0,222 WEST 20 STREET,10011.0,40.7425428,-73.9982931,2.0,2425.0,10320.0,0.0,0.0,0.0,10320.0,6.0,18.0,18.0,1901.0,0.0,0
MN,797,1,1007970001.0,169 WEST 21 STREET,10011.0,40.7427953,-73.9962433,4.0,1850.0,5555.0,3086.0,1850.0,0.0,2469.0,4.0,1.0,3.0,1920.0,3086.0,1
MN,769,5,1007690005.0,263 WEST 19 STREET,10011.0,40.7428146,-73.9996716,4.0,2471.0,10075.0,1200.0,1200.0,0.0,8875.0,5.0,16.0,18.0,1901.0,1200.0,1
MN,768,2,1007680002.0,164 8 AVENUE,10011.0,40.7422985,-74.0003464,4.0,1320.0,4400.0,1100.0,1100.0,0.0,3300.0,4.0,5.0,6.0,1920.0,1100.0,1
MN,768,82,1007680082.0,172 8 AVENUE,10011.0,40.7425017,-74.0001335,4.0,2108.0,3776.0,982.0,982.0,0.0,2794.0,3.0,2.0,3.0,1910.0,982.0,1
MN,769,49,1007690049.0,218 WEST 20 STREET,10011.0,40.7424797,-73.9981379,4.0,2150.0,4978.0,1700.0,1700.0,0.0,3278.0,3.0,2.0,3.0,1920.0,1700.0,1
MN,770,30,1007700030.0,217 WEST 20 STREET,10011.0,40.7427624,-73.997777,1.0,2002.0,7805.0,0.0,0.0,0.0,7805.0,6.0,1.0,1.0,1920.0,0.0,0
MN,770,45,1007700045.0,206 WEST 21 STREET,10011.0,40.742842,-73.9972501,2.0,4950.0,11864.0,0.0,0.0,0.0,11864.0,4.0,47.0,47.0,1920.0,0.0,0
MN,768,79,1007680079.0,278 WEST 19 STREET,10011.0,40.7424852,-73.9999206,2.0,1405.0,5445.0,0.0,0.0,0.0,5445.0,5.0,7.0,7.0,1929.0,0.0,0
MN,768,83,1007680083.0,170 8 AVENUE,10011.0,40.742433,-74.0001443,4.0,2200.0,8040.0,1500.0,1500.0,0.0,6540.0,5.0,8.0,9.0,1910.0,1500.0,1
MN,769,6,1007690006.0,261 WEST 19 STREET,10011.0,40.7427899,-73.9995742,4.0,2769.0,10500.0,1200.0,1200.0,0.0,9300.0,5.0,16.0,18.0,1901.0,1200.0,1
MN,769,22,1007690022.0,227 WEST 19 STREET,10011.0,40.7423342,-73.9985024,3.0,3606.0,21732.0,0.0,0.0,0.0,21732.0,11.0,8.0,8.0,1963.0,0.0,0
MN,769,48,1007690048.0,216 WEST 20 STREET,10011.0,40.7424467,-73.9980549,6.0,2125.0,6369.0,6369.0,0.0,2123.0,0.0,3.0,0.0,1.0,1920.0,6369.0,1
MN,769,58,1007690058.0,236 WEST 20 STREET,10011.0,40.7427706,-73.9988488,2.0,2573.0,7695.0,1000.0,0.0,0.0,6695.0,5.0,8.0,9.0,1947.0,1000.0,1
MN,769,59,1007690059.0,238 WEST 20 STREET,10011.0,40.7428063,-73.9989354,2.0,2311.0,9305.0,0.0,0.0,0.0,9305.0,5.0,20.0,20.0,1929.0,0.0,0
MN,769,62,1007690062.0,244 WEST 20 STREET,10011.0,40.7429216,-73.9991303,2.0,1582.0,4400.0,0.0,0.0,0.0,4400.0,4.0,10.0,10.0,1925.0,0.0,0
MN,770,39,1007700039.0,176 7 AVENUE,10011.0,40.7426196,-73.9971166,4.0,2107.0,3906.0,1284.0,1284.0,0.0,2622.0,4.0,6.0,7.0,1901.0,1284.0,1
MN,770,49,1007700049.0,214 WEST 21 STREET,10011.0,40.7429655,-73.9975496,2.0,4815.0,19956.0,0.0,0.0,0.0,19956.0,6.0,31.0,31.0,1901.0,0.0,0
MN,770,53,1007700053.0,222 WEST 21 STREET,10011.0,40.7430698,-73.9978023,2.0,2029.0,8540.0,0.0,0.0,0.0,8540.0,5.0,10.0,10.0,1920.0,0.0,0
MN,771,38,1007710038.0,188 7 AVENUE,10011.0,40.7431027,-73.9967846,3.0,7400.0,80977.0,6552.0,6552.0,0.0,74425.0,14.0,130.0,133.0,1963.0,6552.0,1
MN,768,7,1007680007.0,255 WEST 18 STREET,10011.0,40.7421805,-74.0000866,4.0,1579.0,3610.0,1350.0,1350.0,0.0,2260.0,3.0,2.0,4.0,1920.0,1350.0,1
MN,769,44,1007690044.0,208 WEST 20 STREET,10011.0,40.742315,-73.9977373,3.0,2050.0,7630.0,0.0,0.0,0.0,7630.0,5.0,20.0,20.0,1920.0,0.0,0
MN,770,21,1007700021.0,233 WEST 20 STREET,10011.0,40.7430204,-73.9984121,1.0,1064.0,7564.0,0.0,0.0,0.0,7564.0,6.0,1.0,1.0,1824.0,0.0,0
MN,770,24,1007700024.0,229 WEST 20 STREET,10011.0,40.742982,-73.9982389,2.0,2434.0,7612.0,0.0,0.0,0.0,7612.0,5.0,15.0,15.0,1901.0,0.0,0
MN,770,37,1007700037.0,172 7 AVENUE,10011.0,40.7425071,-73.997196,4.0,2106.0,6414.0,2912.0,2291.0,621.0,3502.0,4.0,17.0,19.0,1890.0,2912.0,1
MN,797,80,1007970080.0,207 7TH AVENUE,10011.0,40.7431768,-73.9960123,4.0,3700.0,28744.0,4034.0,4034.0,0.0,24710.0,9.0,26.0,28.0,2023.0,4034.0,1
MN,768,9,1007680009.0,251 WEST 18 STREET,10011.0,40.7421119,-73.9999242,4.0,1638.0,5582.0,650.0,650.0,0.0,4932.0,5.0,9.0,10.0,1901.0,650.0,1
MN,770,28,1007700028.0,221 WEST 20 STREET,10011.0,40.7428255,-73.9979358,2.0,1975.0,8020.0,0.0,0.0,0.0,8020.0,5.0,10.0,10.0,1901.0,0.0,0
MN,770,36,1007700036.0,201 WEST 20 STREET,10011.0,40.7424467,-73.9972393,4.0,2106.0,7350.0,3946.0,2106.0,0.0,3404.0,4.0,9.0,12.0,1890.0,3946.0,1
MN,770,43,1007700043.0,184 7 AVENUE,10011.0,40.7428255,-73.9969217,4.0,1870.0,7488.0,2000.0,2000.0,0.0,5488.0,4.0,12.0,15.0,1920.0,2000.0,1
MN,769,4,1007690004.0,188 8 AVENUE,10011.0,40.7430039,-73.999751,2.0,3100.0,12080.0,2000.0,2000.0,0.0,10080.0,5.0,8.0,10.0,1910.0,2000.0,1
MN,769,19,1007690019.0,235 WEST 19 STREET,10011.0,40.7424413,-73.9987658,4.0,2362.0,9375.0,1750.0,1750.0,0.0,7625.0,5.0,16.0,18.0,1901.0,1750.0,1
MN,768,3,1007680003.0,166 8 AVENUE,10011.0,40.742326,-74.0002418,4.0,2342.0,3454.0,794.0,794.0,0.0,2660.0,3.0,2.0,3.0,1920.0,794.0,1
MN,769,47,1007690047.0,214 WEST 20 STREET,10011.0,40.7424138,-73.9979755,2.0,2100.0,4000.0,0.0,0.0,0.0,4000.0,3.0,16.0,16.0,1930.0,0.0,0
MN,769,60,1007690060.0,240 WEST 20 STREET,10011.0,40.7428365,-73.9990112,2.0,2231.0,6000.0,0.0,0.0,0.0,6000.0,4.0,10.0,10.0,1920.0,0.0,0
MN,768,80,1007680080.0,176 8 AVENUE,10011.0,40.7426169,-74.0000541,5.0,2115.0,2070.0,2070.0,2070.0,0.0,0.0,1.0,0.0,1.0,1940.0,2070.0,1
MN,769,8,1007690008.0,257 WEST 19 STREET,10011.0,40.7427404,-73.9993612,5.0,3828.0,8342.0,8342.0,2085.0,0.0,0.0,4.0,0.0,1.0,1910.0,8342.0,1
MN,769,7,1007690007.0,259 WEST 19 STREET,10011.0,40.7427569,-73.9994839,4.0,2741.0,8536.0,1000.0,1000.0,0.0,7536.0,5.0,16.0,18.0,1901.0,1000.0,1
MN,768,6,1007680006.0,257 WEST 18 STREET,10011.0,40.7421888,-74.0001732,4.0,870.0,3200.0,840.0,840.0,0.0,2360.0,4.0,4.0,5.0,1900.0,840.0,1
MN,768,72,1007680072.0,264 WEST 19 STREET,10011.0,40.7422958,-73.999567,2.0,5253.0,22554.0,0.0,0.0,0.0,22554.0,6.0,30.0,30.0,1913.0,0.0,0
MN,768,1,1007680001.0,162 8 AVENUE,10011.0,40.7422436,-74.0003861,4.0,1290.0,3548.0,1290.0,1290.0,0.0,2258.0,3.0,8.0,10.0,1920.0,1290.0,1
MN,797,6,1007970006.0,165 WEST 21 STREET,10011.0,40.7427898,-73.9959437,2.0,1975.0,4655.0,0.0,0.0,0.0,3920.0,4.0,3.0,3.0,1910.0,0.0,0
MN,769,53,1007690053.0,226 WEST 20 STREET,10011.0,40.7426252,-73.9984951,3.0,4429.0,27381.0,0.0,0.0,0.0,27381.0,8.0,52.0,52.0,1920.0,0.0,0
MN,796,1,1007960001.0,171 7 AVENUE,10011.0,40.7422573,-73.9965284,3.0,11600.0,62158.0,4231.0,4231.0,0.0,57927.0,6.0,58.0,62.0,1938.0,4231.0,1
MN,770,35,1007700035.0,205 WEST 20 STREET,10011.0,40.7425977,-73.9973764,4.0,2075.0,7730.0,1000.0,1000.0,0.0,6730.0,5.0,10.0,12.0,1901.0,1000.0,1
MN,770,38,1007700038.0,174 7 AVENUE,10011.0,40.7425648,-73.9971563,4.0,2106.0,4283.0,993.0,993.0,0.0,3290.0,4.0,5.0,6.0,1901.0,993.0,1
MN,770,41,1007700041.0,180 7 AVENUE,10011.0,40.7427404,-73.9969867,4.0,3096.0,6880.0,1500.0,1500.0,0.0,5380.0,4.0,13.0,16.0,1920.0,1500.0,1
MN,794,25,1007940025.0,125 WEST 18 STREET,10011.0,40.7405528,-73.9957634,5.0,37045.0,228000.0,228000.0,30000.0,188800.0,0.0,8.0,0.0,9.0,1917.0,228000.0,1
MN,768,16,1007680016.0,237 WEST 18 STREET,10011.0,40.74195,-73.9994298,2.0,2300.0,10524.0,0.0,0.0,0.0,10524.0,5.0,20.0,22.0,1930.0,0.0,0
MN,769,35,1007690035.0,154 7 AVENUE,10011.0,40.741917,-73.997611,4.0,1840.0,6370.0,1840.0,1840.0,0.0,4530.0,4.0,3.0,4.0,1901.0,1840.0,1
MN,769,36,1007690036.0,156 7 AVENUE,10011.0,40.7419993,-73.9975497,5.0,3680.0,3470.0,3470.0,3470.0,0.0,0.0,1.0,0.0,2.0,1920.0,3470.0,1
MN,768,12,1007680012.0,245 WEST 18 STREET,10011.0,40.7420652,-73.9997077,4.0,4000.0,5834.0,4008.0,4008.0,0.0,1826.0,2.0,1.0,2.0,1915.0,4008.0,1
MN,768,31,1007680031.0,207 WEST 18 STREET,10011.0,40.7414531,-73.9982462,4.0,2300.0,4000.0,1975.0,1975.0,0.0,2025.0,3.0,1.0,2.0,1880.0,1975.0,1
MN,768,30,1007680030.0,209 WEST 18 STREET,10011.0,40.7414861,-73.998322,4.0,2300.0,11000.0,2200.0,2200.0,0.0,8800.0,5.0,1.0,2.0,1920.0,2200.0,1
MN,769,31,1007690031.0,205 WEST 19 STREET,10011.0,40.7420405,-73.9978239,3.0,6440.0,70273.0,5051.0,5051.0,0.0,65222.0,12.0,18.0,19.0,1913.0,5051.0,1
MN,768,18,1007680018.0,233 WEST 18 STREET,10011.0,40.7418841,-73.999271,4.0,2300.0,4100.0,625.0,625.0,0.0,3475.0,3.0,4.0,5.0,1910.0,625.0,1
MN,768,11,1007680011.0,249 WEST 18 STREET,10011.0,40.7421119,-73.999816,2.0,2348.0,5150.0,2080.0,2080.0,0.0,3070.0,3.0,6.0,8.0,1920.0,2080.0,1
MN,768,20,1007680020.0,217 WEST 18 STREET,10011.0,40.7417167,-73.9988741,8.0,16100.0,32200.0,32200.0,0.0,0.0,0.0,2.0,0.0,2.0,1936.0,32200.0,1
MN,795,67,1007950067.0,148 WEST 20 STREET,10011.0,40.7416919,-73.9963083,10.0,4265.0,20215.0,20215.0,0.0,0.0,0.0,5.0,0.0,1.0,1951.0,20215.0,1
MN,795,69,1007950069.0,152 WEST 20 STREET,10011.0,40.7417468,-73.9964346,2.0,3329.0,12840.0,0.0,0.0,0.0,12840.0,5.0,20.0,20.0,1910.0,0.0,0
MN,769,29,1007690029.0,211 WEST 19 STREET,10011.0,40.7421311,-73.9980044,5.0,5000.0,23000.0,23000.0,4600.0,18400.0,0.0,6.0,0.0,5.0,1910.0,23000.0,1
